reporter_id,q_mode,method_id,forecast_cv,gamma_from,gamma_to,own_delivery_increment_kw,outside_delivery_decrement_kw,feeder_delivery_increment_kw,idle_award_increment_kw,stepwise_consequence_equivalent_ratio
p025,Q95,weighted_proportional,0.05,1.1,1.2,0.6519357583056208,5.645557404016998,-4.993621645711377,0.32459351438981,17.392699341605294
p025,Q95,weighted_proportional,0.05,1.2,1.3,0.1657446344623167,6.064349896846266,-5.898605262383949,0.7993062999513498,7.587016262996269
p025,Q95,weighted_proportional,0.05,1.3,1.4,0.003693898114510638,6.4668180997757965,-6.4631242016612855,0.9491737340805665,6.813102667700757
p025,Q95,weighted_proportional,0.1,1.0,1.1,0.8232822589206036,4.8855361199625795,-4.062253861041976,0.16397013007703187,29.79528111411141
p025,Q95,weighted_proportional,0.1,1.1,1.2,0.6035932390703029,5.292710066265942,-4.6891168271956385,0.3729360336251278,14.19200503319057
p025,Q95,weighted_proportional,0.1,1.2,1.3,0.3015784170042699,5.6853280282934495,-5.383749611289179,0.6634725174093966,8.569048271196605
p025,Q95,weighted_proportional,0.1,1.3,1.4,0.07432981947023791,6.062641968539602,-5.988312149069364,0.8785378127248392,6.9008321334922895
p025,Q95,weighted_proportional,0.1,1.4,1.5,0.019444358602318385,6.424009369693864,-6.404565011091545,0.9205868438136086,6.978167690385259
p025,Q95,weighted_proportional,0.2,1.0,1.1,0.6787360174358749,3.582726487972674,-2.903990470536799,0.30851637156176054,11.612759704894506
p025,Q95,weighted_proportional,0.2,1.1,1.2,0.6035932390703013,3.8813207152615625,-3.277727476191261,0.3729360336251295,10.407470357672693
p025,Q95,weighted_proportional,0.2,1.2,1.3,0.3015784170042717,4.169240554081948,-3.8676621370776765,0.6634725174093948,6.2839687322109885
p025,Q95,weighted_proportional,0.2,1.3,1.4,0.2977711350609612,4.4459374435957235,-4.148166308534762,0.655096497134116,6.78669091201921
p025,Q95,weighted_proportional,0.2,1.4,1.5,0.13652938456027233,4.710940204442241,-4.574410819881969,0.8035018178556546,5.863011258660948
p025,Q95,weighted_proportional,0.2,1.5,1.6,0.057912162005877704,4.9638553208486185,-4.9059431588427405,0.8686824300881759,5.714234740933761
p025,Q95,weighted_proportional,0.2,1.6,1.7,0.0031864964454442896,62.897759062962315,-62.89457256651687,0.04779744668167822,1315.922992327378
p025,Q95,weighted_proportional,0.3,1.0,1.1,0.6787360174358732,3.582726487972672,-2.903990470536799,0.30851637156176226,11.612759704894435
p025,Q95,weighted_proportional,0.3,1.1,1.2,0.6035932390703029,3.8813207152615643,-3.277727476191261,0.3729360336251278,10.407470357672747
p025,Q95,weighted_proportional,0.3,1.2,1.3,0.3015784170042699,4.169240554081947,-3.8676621370776765,0.6634725174093966,6.28396873221097
p025,Q95,weighted_proportional,0.3,1.3,1.4,0.2977711350609629,4.445937443595725,-4.148166308534762,0.6550964971341142,6.78669091201923
p025,Q95,weighted_proportional,0.3,1.4,1.5,0.2937597507549766,4.710940204442196,-4.4171804536872195,0.6462714516609503,7.289414057103778
p025,Q95,weighted_proportional,0.3,1.5,1.6,0.20190054581117195,4.963855320848663,-4.761954775037491,0.7246940462828817,6.849587555340617
p025,Q95,weighted_proportional,0.3,1.6,1.7,0.0031864964454460243,56.008709062971135,-56.00552256652569,0.047797446681676486,1171.792908436728
p026,Q0,equal_kw_reduction,0.05,1.1,1.2,0.3371199232490574,5.028083976578973,-4.690964053329916,13.931192503168766,0.3609227261367104
p026,Q0,equal_kw_reduction,0.1,1.1,1.2,2.2402492196473833,4.433747809134747,-2.1934985894873638,12.02806320677044,0.36861693631931103
p026,Q0,equal_kw_reduction,0.1,1.2,1.3,0.3490066465979269,4.883689622378117,-4.534682975780191,13.900005326704878,0.35134444250863034
p026,Q0,equal_kw_reduction,0.2,1.2,1.3,2.2865898347232125,4.333783552297993,-2.04719371757478,11.962422138579592,0.3622831147482463
p026,Q0,equal_kw_reduction,0.2,1.3,1.4,0.6633183982665269,3.5007143443835096,-2.837395946116983,9.94977597399782,0.3518385090812173
p026,Q0,equal_kw_reduction,0.3,1.3,1.4,2.1117169913326403,3.394952581713545,-1.2832355903809045,8.501377380931707,0.39934147486833194
p026,Q0,fairness_qp,0.05,1.0,1.1,2.710968750172488,5.8332665928057805,-3.1222978426332926,11.747531239645086,0.4965525499621496
p026,Q0,fairness_qp,0.1,1.0,1.1,4.518281247303301,5.423258038666001,-0.9049767913626994,9.940218742514272,0.5455873939142556
p026,Q0,fairness_qp,0.1,1.1,1.2,0.9036562535519876,6.065194297095234,-5.161538043543246,13.554843757372842,0.4474558619531274
p026,Q0,fairness_qp,0.2,1.1,1.2,4.518281253414025,4.997945202608656,-0.47966394919463085,9.940218757510804,0.5028003230645423
p026,Q0,fairness_qp,0.2,1.2,1.3,0.903656250154955,5.46929875336441,-4.565642503209455,13.554843750117257,0.4034940464228588
p026,Q0,fairness_qp,0.2,1.3,1.4,0.3012187500092134,1.899676522746474,-1.5984577727372606,4.518281250138117,0.42044229156571505
p026,Q0,fairness_qp,0.3,1.2,1.3,4.518281250085049,4.861800306758229,-0.3435190566731805,9.940218750187164,0.4891039552491425
p026,Q0,fairness_qp,0.3,1.3,1.4,0.3012187500791297,1.6792177611232029,-1.3779990110440732,4.518281250068201,0.37164967565882623
p026,Q0,max_export_lp,0.05,1.0,1.1,2.7109687500000144,4.692591995752365,-1.9816232457523508,11.747531249999998,0.39945345927488946
p026,Q0,max_export_lp,0.1,1.1,1.2,0.9036562499993295,5.174564845715102,-4.270908595715772,13.554843749989942,0.3817502393355837
p026,Q0,max_export_lp,0.2,1.1,1.2,4.518281249996647,4.730729293435543,-0.21244804343889534,9.940218749992624,0.4759180267978562
p026,Q0,max_export_lp,0.2,1.2,1.3,0.9036562500030765,5.470347164226758,-4.566690914223681,13.55484375000321,0.4035713922726304
p026,Q0,max_export_lp,0.2,1.3,1.4,0.30121874999974874,1.9472648436537898,-1.646046093654041,4.518281249996314,0.43097468614982265
p026,Q0,max_export_lp,0.3,1.3,1.4,0.30121875000085896,1.481398599678413,-1.180179849677554,4.518281249995204,0.3278677261801676
p026,Q0,weighted_proportional,0.05,1.2,1.3,1.988935613589815,5.606820067465712,-3.617884453875897,9.591675599569443,0.5845506355237238
p026,Q0,weighted_proportional,0.05,1.3,1.4,0.044326777369374515,5.978923728937213,-5.934596951567839,11.390084809123291,0.524923547904418
p026,Q0,weighted_proportional,0.1,1.2,1.3,3.6189410041122527,5.2563938132492165,-1.6374528091369633,7.961670209047006,0.6602124523163834
p026,Q0,weighted_proportional,0.1,1.3,1.4,0.8919578336333278,5.605240995878724,-4.713283162245396,10.542453752859338,0.5316827682889729
p026,Q0,weighted_proportional,0.1,1.4,1.5,0.23333230321359588,5.939344754932129,-5.706012451718534,11.047042123610822,0.5376411792834553
p026,Q0,weighted_proportional,0.2,1.2,1.3,3.6189410041122527,3.854688796382788,-0.23574779227053533,7.961670209047006,0.4841557983653515
p026,Q0,weighted_proportional,0.2,1.3,1.4,3.5732536207789547,4.110510063644352,-0.537256442865397,7.861157965713711,0.5228886229703387
p026,Q0,weighted_proportional,0.2,1.4,1.5,1.638352614530908,4.355519486950427,-2.7171668724195186,9.64202181229351,0.4517226336697527
p026,Q0,weighted_proportional,0.2,1.5,1.6,0.6949459441387973,4.589353198840157,-3.8944072547013597,10.42418916208182,0.440259969143117
p026,Q0,weighted_proportional,0.2,1.6,1.7,0.038237957398268296,58.1523862819851,-58.114148324586836,0.5735693609741632,101.38684218281425
p026,Q0,weighted_proportional,0.3,1.2,1.3,3.6189410041122527,3.854688796382788,-0.23574779227053533,7.961670209047006,0.4841557983653515
p026,Q0,weighted_proportional,0.3,1.3,1.4,3.5732536207789547,4.110510063644352,-0.537256442865397,7.861157965713711,0.5228886229703387
p026,Q0,weighted_proportional,0.3,1.4,1.5,3.52511700838265,4.355519486950343,-0.8304024785676933,7.755257418441769,0.5616215235606556
p026,Q0,weighted_proportional,0.3,1.5,1.6,2.4228065502870377,4.58935319884024,-2.1665466485532026,8.69632855593358,0.5277345685966389
p026,Q0,weighted_proportional,0.3,1.6,1.7,0.03823795739829605,51.78308628414782,-51.744848326749526,0.5735693609741355,90.28216952907101
p026,Q95,equal_kw_reduction,0.05,1.1,1.2,0.3371199232490574,5.028083976578973,-4.690964053329916,13.931192503168766,0.3609227261367104
p026,Q95,equal_kw_reduction,0.1,1.1,1.2,2.2402492196473833,4.433747809134747,-2.1934985894873638,12.02806320677044,0.36861693631931103
p026,Q95,equal_kw_reduction,0.1,1.2,1.3,0.3490066465979269,4.883689622378117,-4.534682975780191,13.900005326704878,0.35134444250863034
p026,Q95,equal_kw_reduction,0.2,1.2,1.3,2.2865898347232125,4.333783552297993,-2.04719371757478,11.962422138579592,0.3622831147482463
p026,Q95,equal_kw_reduction,0.2,1.3,1.4,0.6633183982665269,3.5007143443835096,-2.837395946116983,9.94977597399782,0.3518385090812173
p026,Q95,equal_kw_reduction,0.3,1.3,1.4,2.1117169913326403,3.394952581713545,-1.2832355903809045,8.501377380931707,0.39934147486833194
p026,Q95,fairness_qp,0.05,1.0,1.1,2.710968750055276,5.833221834843139,-3.1222530847878627,11.747531249827304,0.49654873954294787
p026,Q95,fairness_qp,0.1,1.0,1.1,4.518281250000866,5.423220405096352,-0.9049391550954855,9.940218749881712,0.545583607519793
p026,Q95,fairness_qp,0.1,1.1,1.2,0.9036562500275291,6.065234903773753,-5.161578653746224,13.554843749542329,0.4474588579435703
p026,Q95,fairness_qp,0.2,1.1,1.2,4.518281249865586,4.997973078979701,-0.479691829114115,9.940218749704272,0.5028031278615869
p026,Q95,fairness_qp,0.2,1.2,1.3,0.903656250201279,5.46930147765512,-4.565645227453841,13.554843750428258,0.4034942473964202
p026,Q95,fairness_qp,0.2,1.3,1.4,0.3012187499958352,1.8996716300077598,-1.5984528800119246,4.5182812499375835,0.42044120870828977
p026,Q95,fairness_qp,0.3,1.2,1.3,4.518281250196737,4.86180316471832,-0.34352191452158287,9.9402187504328,0.4891042427518646
p026,Q95,fairness_qp,0.3,1.3,1.4,0.3012187500003871,1.6792104035396327,-1.3779916535392456,4.518281249933032,0.3716480472667613
p026,Q95,max_export_lp,0.05,1.0,1.1,2.7109687499993482,4.6925918071860915,-1.9816230571867433,11.747531249989867,0.3994534432236679
p026,Q95,max_export_lp,0.1,1.1,1.2,0.9036562500032708,5.174564510981472,-4.270908260978201,13.55484375000618,0.38175021464036524
p026,Q95,max_export_lp,0.2,1.1,1.2,4.518281250002976,4.730727295186532,-0.21244604518355636,9.940218750006474,0.47591782577052955
p026,Q95,max_export_lp,0.2,1.2,1.3,0.9036562499973311,5.470347912633899,-4.566691662636568,13.554843749954582,0.40357144748734036
p026,Q95,max_export_lp,0.2,1.3,1.4,0.3012187500030239,1.9472660512666329,-1.646047301263609,4.51828125004547,0.43097495341774855
p026,Q95,max_export_lp,0.3,1.3,1.4,0.3012187500153751,1.4814039525402056,-1.1801852025248305,4.518281250033118,0.32786891088936687
p026,Q95,weighted_proportional,0.05,1.2,1.3,1.9889356135752712,5.606820068697949,-3.6178844551226774,9.591675599443295,0.5845506356598811
p026,Q95,weighted_proportional,0.05,1.3,1.4,0.04432677737672974,5.978923729912017,-5.934596952535287,11.390084808985373,0.5249235479963575
p026,Q95,weighted_proportional,0.1,1.2,1.3,3.618941004068316,5.25639381440432,-1.6374528103360042,7.96167020895025,0.6602124524694898
p026,Q95,weighted_proportional,0.1,1.3,1.4,0.8919578336545608,5.605240996792577,-4.713283163138016,10.542453752707543,0.5316827683833114
p026,Q95,weighted_proportional,0.1,1.4,1.5,0.23333230322911125,5.93934474379279,-5.706012440563679,11.047042125164191,0.5376411781995005
p026,Q95,weighted_proportional,0.2,1.2,1.3,3.618941004068288,3.854688797229888,-0.23574779316160033,7.961670208950277,0.4841557984776309
p026,Q95,weighted_proportional,0.2,1.3,1.4,3.5732536207381815,4.110510064314566,-0.5372564435763838,7.861157965623922,0.5228886230615675
p026,Q95,weighted_proportional,0.2,1.4,1.5,1.6383526146910021,4.355519478781406,-2.7171668640904034,9.6420218137023,0.45172263275652064
p026,Q95,weighted_proportional,0.2,1.5,1.6,0.6949459440864503,4.589353203307528,-3.8944072592210777,10.424189161296837,0.44025996960482844
p026,Q95,weighted_proportional,0.2,1.6,1.7,0.03823795736807023,58.1523862872671,-58.11414832989903,0.5735693605210257,101.38684227212198
p026,Q95,weighted_proportional,0.3,1.2,1.3,3.618941004068288,3.854688797229888,-0.23574779316160033,7.961670208950277,0.4841557984776309
p026,Q95,weighted_proportional,0.3,1.3,1.4,3.5732536207381815,4.110510064314566,-0.5372564435763838,7.861157965623922,0.5228886230615675
p026,Q95,weighted_proportional,0.3,1.4,1.5,3.525117008872897,4.355519478781517,-0.8304024699086199,7.755257419520406,0.5616215224292151
p026,Q95,weighted_proportional,0.3,1.5,1.6,2.422806549904566,4.589353203307445,-2.1665466534028788,8.696328555478722,0.5277345691379305
p026,Q95,weighted_proportional,0.3,1.6,1.7,0.03823795736807023,51.78308628864331,-51.744848331275236,0.5735693605210257,90.28216960823008
p027,Q0,equal_kw_reduction,0.05,1.1,1.2,0.7799631442467342,4.7995858691348285,-4.0196227248880945,6.266009113733789,0.7659717344832988
p027,Q0,equal_kw_reduction,0.1,1.1,1.2,1.7872687815211759,4.272662360828836,-2.48539357930766,5.258703476459347,0.8124934938726746
p027,Q0,equal_kw_reduction,0.1,1.2,1.3,0.34817873772556573,4.706639780534469,-4.358461042808903,6.67917786686277,0.7046735203572579
p027,Q0,equal_kw_reduction,0.2,1.1,1.2,2.201866330618918,3.7915582880276855,-1.5896919574087676,4.844105927361605,0.7827158086307164
p027,Q0,equal_kw_reduction,0.2,1.2,1.3,1.8319247386890254,4.176669617579051,-2.344744878890026,5.195431865899311,0.8039119221239339
p027,Q0,equal_kw_reduction,0.2,1.3,1.4,0.4380084889364366,4.574299537041304,-4.136291048104868,6.570127334046452,0.6962269229299785
p027,Q0,equal_kw_reduction,0.2,1.4,1.5,0.07339796100236384,0.8077596781863594,-0.7343617171839956,1.1009694150354439,0.7336803976160909
p027,Q0,equal_kw_reduction,0.3,1.1,1.2,2.201866330618918,3.665554840389218,-1.4636885097703,4.844105927361605,0.7567041050206146
p027,Q0,equal_kw_reduction,0.3,1.2,1.3,2.1960489389338536,4.037867908233545,-1.8418189692996911,4.831307665654483,0.8357712213069226
p027,Q0,equal_kw_reduction,0.3,1.3,1.4,1.8811967886916137,4.435437751344279,-2.554240962652665,5.126939034291275,0.8651239505049846
p027,Q0,equal_kw_reduction,0.3,1.4,1.5,0.07339796100236384,0.7833560625312153,-0.7099581015288514,1.1009694150354439,0.7115148266911634
p027,Q0,fairness_qp,0.0,1.1,1.2,2.535073111013919,4.240731568482314,-1.7056584574683953,3.0908100260754883,1.3720453643884811
p027,Q0,fairness_qp,0.05,1.1,1.2,2.7087408969706517,4.218511523066015,-1.5097706260953636,2.9171422401187557,1.446111014077353
p027,Q0,fairness_qp,0.05,1.2,1.3,0.38960624185141457,4.395893374431303,-4.006287132579889,5.045047296424604,0.8713284764538576
p027,Q0,fairness_qp,0.1,1.1,1.2,2.7087408969706654,3.986258181509175,-1.2775172845385097,2.917142240118742,1.3664942787798084
p027,Q0,fairness_qp,0.1,1.2,1.3,1.374275839623379,4.155069959960428,-2.780794120337049,4.06037769865264,1.0233210475319108
p027,Q0,fairness_qp,0.1,1.3,1.4,0.3160009335561459,4.203148160778311,-3.887147227222165,4.740014003342133,0.8867374986265265
p027,Q0,fairness_qp,0.1,1.4,1.5,0.05481384367188313,4.101545527657055,-4.046731683985172,4.543099267074968,0.902807816105193
p027,Q0,fairness_qp,0.2,1.1,1.2,2.7087408969706654,3.3133131325713965,-0.604572235600731,2.917142240118742,1.135807876285295
p027,Q0,fairness_qp,0.2,1.2,1.3,1.698329230711254,3.4547756065469724,-1.7564463758357185,3.7363243075647645,0.9246455398832073
p027,Q0,fairness_qp,0.2,1.3,1.4,1.5800046677807156,3.4874827047566006,-1.9074780369758848,3.4760102691175634,1.0033004608015585
p027,Q0,fairness_qp,0.2,1.4,1.5,0.5066249441092324,3.3984183071276015,-2.891793363018369,4.091288166637619,0.8306475048225593
p027,Q0,fairness_qp,0.2,1.5,1.6,0.26232859568418865,3.2758838357977855,-3.0135552401135968,3.9349289352627883,0.8325141037341277
p027,Q0,fairness_qp,0.2,1.6,1.7,0.10755317855726254,1.3752133579481018,-1.2676601793908393,1.6132976783589519,0.8524238126636184
p027,Q0,fairness_qp,0.3,1.1,1.2,2.708740896970659,2.9155029533317127,-0.20676205636105394,2.917142240118749,0.9994380504438585
p027,Q0,fairness_qp,0.3,1.2,1.3,1.698329230711254,3.0379550103160344,-1.3396257796047806,3.7363243075647645,0.8130865418093463
p027,Q0,fairness_qp,0.3,1.3,1.4,1.5800046677807156,3.079556331030159,-1.4995516632494432,3.4760102691175634,0.8859456942317808
p027,Q0,fairness_qp,0.3,1.4,1.5,1.4368478471083885,3.0093385041668337,-1.5724906570584452,3.161065263638463,0.9520013834523023
p027,Q0,fairness_qp,0.3,1.5,1.6,1.139418192685024,2.901939083505764,-1.7625208908207401,3.057839338261953,0.9490162047412206
p027,Q0,fairness_qp,0.3,1.6,1.7,0.10755317855726254,1.2134608962881543,-1.1059077177308918,1.6132976783589519,0.7521618065690692
p027,Q0,max_export_lp,0.05,1.0,1.1,1.3554843749999101,4.692591840642884,-3.3371074656429744,5.873765624995919,0.7989068921431718
p027,Q0,max_export_lp,0.1,1.0,1.1,2.2591406249987953,4.433792918323825,-2.17465229332503,4.970109374997033,0.8920916188743777
p027,Q0,max_export_lp,0.1,1.1,1.2,0.4518281250001782,5.174564737404921,-4.722736612404743,6.777421874984882,0.7635004626912744
p027,Q0,max_export_lp,0.2,1.0,1.1,2.2591406249987953,3.3985972290486997,-1.1394566040499043,4.970109374997033,0.6838073315138519
p027,Q0,max_export_lp,0.2,1.1,1.2,2.259140624995326,4.730727615565811,-2.4715869905704846,4.970109374989734,0.951835716004858
p027,Q0,max_export_lp,0.2,1.2,1.3,0.45182812500416114,5.470337214993403,-5.018509089989243,6.777421874984799,0.8071413165505023
p027,Q0,max_export_lp,0.2,1.3,1.4,0.15060937500006866,1.9472749316268994,-1.7966655566268308,2.2591406250010855,0.861953837701433
p027,Q0,max_export_lp,0.3,1.0,1.1,2.2591406249987953,3.373053093709305,-1.1139124687105095,4.970109374997033,0.6786677795619575
p027,Q0,max_export_lp,0.3,1.1,1.2,2.259140624995326,3.756759987034619,-1.497619362039293,4.970109374989734,0.7558706868583508
p027,Q0,max_export_lp,0.3,1.2,1.3,2.259140624996561,4.1615777843648925,-1.902437159368331,4.970109374992399,0.8373211674785843
p027,Q0,max_export_lp,0.3,1.3,1.4,0.15060937500767368,1.4814355657337823,-1.3308261907261087,2.2591406249934805,0.6557518152452585
p027,Q0,weighted_proportional,0.0,1.1,1.2,4.774845461588212,5.4519511852778315,-0.6771057236896194,1.0843301744747484,5.027943806801066
p027,Q0,weighted_proportional,0.05,1.1,1.2,3.9116145497623127,5.451951185277873,-1.54033663551556,1.9475610863006476,2.7993736492413404
p027,Q0,weighted_proportional,0.05,1.2,1.3,0.9944678067908969,5.856381792025286,-4.86191398523439,4.79583779976242,1.2211384197179072
p027,Q0,weighted_proportional,0.05,1.3,1.4,0.02216338868574197,6.245047930749953,-6.222884542064211,5.6950424045457,1.0965761950719184
p027,Q0,weighted_proportional,0.1,1.1,1.2,3.6215594343652486,5.111204236198138,-1.48964480183289,2.237616201697712,2.2842184608424776
p027,Q0,weighted_proportional,0.1,1.2,1.3,1.8094705020479247,5.490357930023823,-3.6808874279758985,3.9808351045053927,1.3791975266219887
p027,Q0,weighted_proportional,0.1,1.3,1.4,0.44597891681993906,5.854732435078031,-5.4087535182580915,5.271226876411503,1.1106963468557365
p027,Q0,weighted_proportional,0.1,1.4,1.5,0.11666615160878246,6.203707281688301,-6.087041130079518,5.523521061762182,1.1231435912564651
p027,Q0,weighted_proportional,0.2,1.1,1.2,3.6215594343652486,3.748216439878424,-0.1266570055131755,2.237616201697712,1.675093537951056
p027,Q0,weighted_proportional,0.2,1.2,1.3,1.8094705020479107,4.026262482017512,-2.216791979969601,3.9808351045054065,1.0114115195227986
p027,Q0,weighted_proportional,0.2,1.3,1.4,1.7866268103848282,4.293470452390535,-2.506843642005707,3.9305789828466136,1.092325194615758
p027,Q0,weighted_proportional,0.2,1.4,1.5,0.8191763072708108,4.549385339904913,-3.730209032634102,4.821010906100154,0.9436579647949881
p027,Q0,weighted_proportional,0.2,1.5,1.6,0.34747297207234074,4.793627079569498,-4.446154107497158,5.212094581085084,0.9197122202973405
p027,Q0,weighted_proportional,0.2,1.6,1.7,0.01911897870075785,60.74077137643617,-60.72165239773541,0.28678468051134,211.7992190800944
p027,Q0,weighted_proportional,0.3,1.1,1.2,3.6215594343652486,3.748216439878424,-0.1266570055131755,2.237616201697712,1.675093537951056
p027,Q0,weighted_proportional,0.3,1.2,1.3,1.8094705020479107,4.026262482017512,-2.216791979969601,3.9808351045054065,1.0114115195227986
p027,Q0,weighted_proportional,0.3,1.3,1.4,1.7866268103848282,4.293470452390535,-2.506843642005707,3.9305789828466136,1.092325194615758
p027,Q0,weighted_proportional,0.3,1.4,1.5,1.7625585041784326,4.549385339904941,-2.786826835726508,3.877628709192532,1.1732390285640044
p027,Q0,weighted_proportional,0.3,1.5,1.6,1.2114032751647241,4.793627079569484,-3.5822238044047605,4.3481642779927,1.1024484755167598
p027,Q0,weighted_proportional,0.3,1.6,1.7,0.01911897870075785,54.087971392393946,-54.06885241369319,0.28678468051134,188.6013272952884
p027,Q95,equal_kw_reduction,0.05,1.1,1.2,0.7799631442467342,4.7995858691348285,-4.0196227248880945,6.266009113733789,0.7659717344832988
p027,Q95,equal_kw_reduction,0.1,1.1,1.2,1.7872687815211759,4.272662360828836,-2.48539357930766,5.258703476459347,0.8124934938726746
p027,Q95,equal_kw_reduction,0.1,1.2,1.3,0.34817873772556573,4.706639780534469,-4.358461042808903,6.67917786686277,0.7046735203572579
p027,Q95,equal_kw_reduction,0.2,1.1,1.2,2.201866330618918,3.7915582880276855,-1.5896919574087676,4.844105927361605,0.7827158086307164
p027,Q95,equal_kw_reduction,0.2,1.2,1.3,1.8319247386890254,4.176669617579051,-2.344744878890026,5.195431865899311,0.8039119221239339
p027,Q95,equal_kw_reduction,0.2,1.3,1.4,0.4380084889364366,4.574299537041304,-4.136291048104868,6.570127334046452,0.6962269229299785
p027,Q95,equal_kw_reduction,0.2,1.4,1.5,0.07339796100236384,0.8077596781863594,-0.7343617171839956,1.1009694150354439,0.7336803976160909
p027,Q95,equal_kw_reduction,0.3,1.1,1.2,2.201866330618918,3.665554840389218,-1.4636885097703,4.844105927361605,0.7567041050206146
p027,Q95,equal_kw_reduction,0.3,1.2,1.3,2.1960489389338536,4.037867908233545,-1.8418189692996911,4.831307665654483,0.8357712213069226
p027,Q95,equal_kw_reduction,0.3,1.3,1.4,1.8811967886916137,4.435437751344279,-2.554240962652665,5.126939034291275,0.8651239505049846
p027,Q95,equal_kw_reduction,0.3,1.4,1.5,0.07339796100236384,0.7833560625312153,-0.7099581015288514,1.1009694150354439,0.7115148266911634
p027,Q95,fairness_qp,0.0,1.1,1.2,2.535055142475456,4.240725600129141,-1.7056704576536852,3.0908082759978917,1.3720442102672934
p027,Q95,fairness_qp,0.05,1.1,1.2,2.7087279967012154,4.2185039989856286,-1.509776002284413,2.9171354217721324,1.4461118148649155
p027,Q95,fairness_qp,0.05,1.2,1.3,0.3896067887506627,4.395899136159787,-4.006292347409124,5.045055359794118,0.8713282258887199
p027,Q95,fairness_qp,0.1,1.1,1.2,2.7087279967012154,3.986245491810619,-1.2775174951094037,2.9171354217721324,1.366493122691237
p027,Q95,fairness_qp,0.1,1.2,1.3,1.3742768152845697,4.155077146046016,-2.780800330761446,4.060385333260211,1.0233208932192093
p027,Q95,fairness_qp,0.1,1.3,1.4,0.31600059836095484,4.203145068346236,-3.887144469985282,4.740008975414142,0.8867377868158997
p027,Q95,fairness_qp,0.1,1.4,1.5,0.054813750105131565,4.101541251971652,-4.0467275018665205,4.543094454290561,0.902807831366592
p027,Q95,fairness_qp,0.2,1.1,1.2,2.7087279967012154,3.3133054343862653,-0.6045774376850499,2.9171354217721324,1.1358078921044616
p027,Q95,fairness_qp,0.2,1.2,1.3,1.698331921420243,3.454780275270158,-1.7564483538499154,3.7363302271245376,0.9246453244923539
p027,Q95,fairness_qp,0.2,1.3,1.4,1.5800029918047187,3.4874805592768343,-1.9074775674721156,3.4760065819703785,1.0033009078193265
p027,Q95,fairness_qp,0.2,1.4,1.5,0.5066242631952822,3.398415179646036,-2.891790916450754,4.091283941200411,0.83064759828156
p027,Q95,fairness_qp,0.2,1.5,1.6,0.26232946187683404,3.275894386051317,-3.0135649241744833,3.934941928152344,0.8325140360049779
p027,Q95,fairness_qp,0.2,1.6,1.7,0.10755252541504168,1.3752043066028592,-1.2676517811878174,1.613287881225639,0.8524233787450853
p027,Q95,fairness_qp,0.3,1.1,1.2,2.7087279967012226,2.915498850088939,-0.2067708533877166,2.9171354217721253,0.9994389798735528
p027,Q95,fairness_qp,0.3,1.2,1.3,1.698331921420243,3.0379586315531224,-1.3396267101328796,3.7363302271245376,0.8130862228125701
p027,Q95,fairness_qp,0.3,1.3,1.4,1.5800029918047187,3.0795549233033626,-1.4995519314986439,3.4760065819703785,0.885946229007919
p027,Q95,fairness_qp,0.3,1.4,1.5,1.4368463138736547,3.009336151539546,-1.5724898376658913,3.1610618905220376,0.9520016550648951
p027,Q95,fairness_qp,0.3,1.5,1.6,1.1394199111984527,2.9019483753167377,-1.7625284641182848,3.0578514788307256,0.949015475541146
p027,Q95,fairness_qp,0.3,1.6,1.7,0.10755252541504168,1.2134522013702438,-1.105899675955202,1.613287881225639,0.7521609847142506
p027,Q95,max_export_lp,0.05,1.0,1.1,1.355484374999452,4.692591700905538,-3.3371073259060857,5.8737656249916865,0.7989068683536688
p027,Q95,max_export_lp,0.1,1.0,1.1,2.2591406249972272,4.433790371903404,-2.1746497469061765,4.970109374993911,0.8920911065279797
p027,Q95,max_export_lp,0.1,1.1,1.2,0.4518281250018297,5.174564031530549,-4.722735906528719,6.7774218749919735,0.7635003585396072
p027,Q95,max_export_lp,0.2,1.0,1.1,2.2591406249972272,3.3985850558953117,-1.1394444308980844,4.970109374993911,0.6838048822415453
p027,Q95,max_export_lp,0.2,1.1,1.2,2.259140624998074,4.730723437419399,-2.4715828124213246,4.9701093749957295,0.9518348753488878
p027,Q95,max_export_lp,0.2,1.2,1.3,0.4518281250036754,5.47035157270194,-5.018523447698264,6.777421874995068,0.8071434350109599
p027,Q95,max_export_lp,0.2,1.3,1.4,0.15060937499887517,1.9472648057981963,-1.796655430799321,2.25914062498303,0.8619493555487823
p027,Q95,max_export_lp,0.3,1.0,1.1,2.2591406249972272,3.373041648662603,-1.1139010236653757,4.970109374993911,0.6786654767867629
p027,Q95,max_export_lp,0.3,1.1,1.2,2.259140624998074,3.7567447834023495,-1.4976041584042754,4.9701093749957295,0.7558676278438193
p027,Q95,max_export_lp,0.3,1.2,1.3,2.2591406249996004,4.161629902495523,-1.9024892774959223,4.970109374999144,0.8373316537920737
p027,Q95,max_export_lp,0.3,1.3,1.4,0.15060937500295524,1.4813981893404131,-1.330788814337458,2.2591406249789503,0.6557352707311951
p027,Q95,weighted_proportional,0.0,1.1,1.2,4.774845461667954,5.4519511833835965,-0.6771057217156429,1.0843301744846157,5.027943805008396
p027,Q95,weighted_proportional,0.05,1.1,1.2,3.911614549840153,5.451951183383291,-1.5403366335431379,1.947561086312416,2.7993736482516276
