trajectory_id,scenario_id,profile_id,q_mode,method_id,control_id,delivery_change_kw,jain_change_percentage_points,minimum_voltage_margin_mpu,maximum_loading_ratio,maximum_mva_excess,matched_q_pair_pass_rate
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_050,4.11467388222,-0.143128408747,5.83558350697,0.909090908974,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_100,-24.6490905509,-0.763330390894,5.52166236021,0.90909090827,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,equal_kw_reduction,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-22.5306965179,-1.0791095217,5.79966628344,0.909090911691,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q95::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,flat_level,NO_FEEDBACK,-114.561298449,-5.17108575307,3.95110123656,0.909090903211,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,flat_level,DELIVERY_RATIO_CF_BETA_050,-55.1686522204,-2.45199573419,3.95110123656,0.909090908642,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,flat_level,EXTERNALITY_CF_BETA_025,-29.7055778477,-1.44838760487,3.95110123656,0.909090916186,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,flat_level,EXTERNALITY_CF_BETA_050,-2.04745991565,-0.671444328459,3.95110123656,0.909090916149,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,flat_level,EXTERNALITY_CF_BETA_100,-3.7885667811,-1.65670302076,3.95110123656,0.909090914447,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,flat_level,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-95.3962068449,-4.29625336665,3.95110123656,0.909090909175,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q95::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,max_export_lp,NO_FEEDBACK,-17.5549274536,-3.29794020171,6.26977686747,0.90909089792,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,max_export_lp,DELIVERY_RATIO_CF_BETA_050,0.942329797618,-1.31057400502,6.23020579087,0.909090909619,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,max_export_lp,EXTERNALITY_CF_BETA_025,-0.834783989582,-0.74516512552,6.14784780623,0.909090919167,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,max_export_lp,EXTERNALITY_CF_BETA_050,3.56170742144,-0.371430119541,6.0402810959,0.909090917286,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,max_export_lp,EXTERNALITY_CF_BETA_100,-11.5691990103,-0.914214763289,5.7413347315,0.909090909387,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,max_export_lp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-23.2414156334,-0.774457077247,5.9728693188,0.909090913057,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q95::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,fairness_qp,NO_FEEDBACK,-18.7352223947,-1.60706715645,5.93738349566,0.909090892989,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,fairness_qp,DELIVERY_RATIO_CF_BETA_050,-4.41026940919,-0.793953897543,5.93738349566,0.909090909563,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,fairness_qp,EXTERNALITY_CF_BETA_025,-3.65427200138,-0.566971695714,5.88994869277,0.909090916982,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,fairness_qp,EXTERNALITY_CF_BETA_050,-1.85465073094,-0.625173496578,5.79680332528,0.909090915424,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,fairness_qp,EXTERNALITY_CF_BETA_100,-22.6721036184,-1.91811604605,5.51238138378,0.909090908492,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,fairness_qp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-22.7873407642,-1.14972631894,5.79638936276,0.909090916723,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,weighted_proportional,NO_FEEDBACK,-8.75171254044,-1.36612021858,7.13748934819,0.909090904742,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,weighted_proportional,DELIVERY_RATIO_CF_BETA_050,2.84993535872,-0.88884327744,7.10606935623,0.909090916616,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,weighted_proportional,EXTERNALITY_CF_BETA_025,5.33437432542,-0.670518500005,7.13748934819,0.909090909787,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,weighted_proportional,EXTERNALITY_CF_BETA_050,8.407664913,-0.802641459671,7.09587044831,0.90909091802,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,weighted_proportional,EXTERNALITY_CF_BETA_100,-26.4551124463,-2.47079039623,6.73132208559,0.909090913374,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,weighted_proportional,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-8.75171254191,-1.36612021858,7.13748933204,0.90909091227,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,equal_kw_reduction,NO_FEEDBACK,-22.1008304357,-6.51104450825,7.75035926136,0.909090887537,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,equal_kw_reduction,DELIVERY_RATIO_CF_BETA_050,1.67077612465,-3.36757637265,7.69053655162,0.909090916079,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_025,2.05564556823,-2.04116248431,7.70901637614,0.909090914664,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_050,11.2448113881,-1.86474065888,7.51942681764,0.909090910574,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_100,-35.1070192171,-3.14148717811,7.1867254537,0.909090920991,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,equal_kw_reduction,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-27.1641902778,-3.39748893934,7.53360170527,0.909090916682,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,flat_level,NO_FEEDBACK,-43.9895094673,-2.00784531497,5.43466128634,0.909090902383,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,flat_level,DELIVERY_RATIO_CF_BETA_050,-18.9041078254,-0.856497141826,5.43466128634,0.909090916041,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,flat_level,EXTERNALITY_CF_BETA_025,-1.91030359531,-0.215264134761,5.43466128634,0.909090916207,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,flat_level,EXTERNALITY_CF_BETA_050,45.6105778089,0.939115041098,5.43466128634,0.909090907199,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,flat_level,EXTERNALITY_CF_BETA_100,38.6793685832,0.141050749444,5.43466128634,0.909090911251,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,flat_level,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-15.8149570782,-0.80835546782,5.43466128634,0.909090912905,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,max_export_lp,NO_FEEDBACK,-41.8872242756,-6.28302061229,8.01464442404,0.90909090821,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,max_export_lp,DELIVERY_RATIO_CF_BETA_050,-10.1631932089,-2.78974833361,7.94951371389,0.909090909659,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,max_export_lp,EXTERNALITY_CF_BETA_025,-7.2623747984,-1.71998584385,7.95160641326,0.909090919273,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,max_export_lp,EXTERNALITY_CF_BETA_050,2.74161201265,-0.676610963029,7.66291694602,0.90909091773,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,max_export_lp,EXTERNALITY_CF_BETA_100,-29.9355702564,-2.73221932076,7.35901528694,0.909090914948,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,max_export_lp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-43.6394490647,-2.28382625188,7.56280066979,0.909090913069,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,fairness_qp,NO_FEEDBACK,-6.92933844864,-1.86637612574,7.68443291838,0.909090915432,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,fairness_qp,DELIVERY_RATIO_CF_BETA_050,5.46220831224,-1.22376555407,7.64809351942,0.909090918573,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,fairness_qp,EXTERNALITY_CF_BETA_025,4.60202215246,-0.81890046239,7.66083028862,0.909090915432,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,fairness_qp,EXTERNALITY_CF_BETA_050,8.22997921534,-0.806566231103,7.43365191279,0.909090915432,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,fairness_qp,EXTERNALITY_CF_BETA_100,-23.2077811991,-2.21510095885,7.13605206598,0.909090915432,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q0,fairness_qp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-14.2745136023,-1.56213186721,7.50672695124,0.909090915432,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,weighted_proportional,NO_FEEDBACK,-8.75171254414,-1.36612021858,5.60049299558,0.90909089755,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,weighted_proportional,DELIVERY_RATIO_CF_BETA_050,2.84993535604,-0.888843277445,5.57642396376,0.909090917914,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,weighted_proportional,EXTERNALITY_CF_BETA_025,5.33437432591,-0.670518500005,5.60049299558,0.909090912796,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,weighted_proportional,EXTERNALITY_CF_BETA_050,8.4076649136,-0.802641459671,5.56853735751,0.909090913027,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,weighted_proportional,EXTERNALITY_CF_BETA_100,-26.4551124475,-2.47079039623,5.28941002664,0.909090914588,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,weighted_proportional,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-8.75171254254,-1.36612021858,5.60049294721,0.909090912705,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,equal_kw_reduction,NO_FEEDBACK,-22.1008304357,-6.51104450825,6.06993308195,0.909090890949,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,equal_kw_reduction,DELIVERY_RATIO_CF_BETA_050,1.67077612465,-3.36757637265,6.02414952582,0.909090919556,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_025,2.05564556823,-2.04116248431,6.03814641318,0.909090919673,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_050,11.2448113881,-1.86474065888,5.89293670785,0.909090916757,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_100,-35.1070192171,-3.14148717811,5.63833947358,0.909090913276,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,equal_kw_reduction,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-27.1641902778,-3.39748893934,5.9039262855,0.909090914746,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,flat_level,NO_FEEDBACK,-43.9895094673,-2.00784531497,4.29578317523,0.909090910192,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,flat_level,DELIVERY_RATIO_CF_BETA_050,-18.9041078254,-0.856497141826,4.29578317523,0.909090915516,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,flat_level,EXTERNALITY_CF_BETA_025,-1.91030359531,-0.215264134761,4.29578317523,0.909090914267,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,flat_level,EXTERNALITY_CF_BETA_050,45.6105778089,0.939115041098,4.29578317523,0.909090918082,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,flat_level,EXTERNALITY_CF_BETA_100,38.6793685832,0.141050749444,4.29578317523,0.909090920685,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,flat_level,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-15.8149570782,-0.80835546782,4.29578317523,0.90909091173,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,max_export_lp,NO_FEEDBACK,-41.8871912998,-6.28300457468,6.27224354797,0.909090899833,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,max_export_lp,DELIVERY_RATIO_CF_BETA_050,-10.1631663413,-2.78973427685,6.22248939023,0.909090918543,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,max_export_lp,EXTERNALITY_CF_BETA_025,-7.26235999668,-1.71997286937,6.22412583437,0.909090912107,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,max_export_lp,EXTERNALITY_CF_BETA_050,2.74163941794,-0.67659672921,6.00294270849,0.909090915765,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,max_export_lp,EXTERNALITY_CF_BETA_100,-29.9355449568,-2.73220826811,5.77023640244,0.909090923858,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::max_export_lp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,max_export_lp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-43.639466529,-2.28381078166,5.92623320976,0.909090916994,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,fairness_qp,NO_FEEDBACK,-6.92937796834,-1.86637743957,6.01929338667,0.909090903792,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,fairness_qp,DELIVERY_RATIO_CF_BETA_050,5.46221233874,-1.22376530579,5.99150760973,0.909090913826,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,fairness_qp,EXTERNALITY_CF_BETA_025,4.60201221209,-0.81890059988,6.00113932387,0.909090916733,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,fairness_qp,EXTERNALITY_CF_BETA_050,8.2299632116,-0.806566135365,5.82736841339,0.909090914048,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,fairness_qp,EXTERNALITY_CF_BETA_100,-23.2077847939,-2.21510092722,5.59941575143,0.909090913398,0,1
MR_K05_DISPERSED::CLUSTERED_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::fairness_qp,MR_K05_DISPERSED,CLUSTERED_SHORTFALL,Q95,fairness_qp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-14.274530531,-1.56213162097,5.88324691785,0.909090918362,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,weighted_proportional,NO_FEEDBACK,-8.75171254044,-1.36612021858,7.13748934819,0.909090904742,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,weighted_proportional,DELIVERY_RATIO_CF_BETA_050,-6.02389223932,-0.752346513942,7.13748934819,0.909090915669,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,weighted_proportional,EXTERNALITY_CF_BETA_025,-3.82099598817,-0.503684695808,7.13748934819,0.909090915595,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,weighted_proportional,EXTERNALITY_CF_BETA_050,-9.66476078779,-0.564318866714,7.13748934819,0.909090910322,0,1
MR_K05_DISPERSED::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::weighted_proportional,MR_K05_DISPERSED,INTERMITTENT_SHORTFALL,Q0,weighted_proportional,EXTERNALITY_CF_BETA_100,-59.4240180464,-2.96391822751,6.85733430542,0.909090925401,0,1
