Behavior,Control,Seed,Date,Contiguous block,Authorization (MWh),Delivery (MWh),Unused authorization (MWh),Source exchange (MWh),Qualifying intervals,Failed observed intervals,Failed replay intervals
No preference update,Equal-total shadow,2002,2013-06-06,9,3.6782366949124574,2.063835930808275,1.6144007641041824,-4.593173515569373,0,0,0
No preference update,No feedback,2002,2013-06-07,9,3.9075338144958707,2.050349995064092,1.8571838194317785,-4.219449278409371,0,0,0
No preference update,ECF,2002,2013-06-07,9,3.854658130277362,2.055452890586733,1.799205239690629,-4.21441534937301,8,0,0
No preference update,Same update without qualification,2002,2013-06-07,9,3.367696872606837,1.9709706089798325,1.3967262636270048,-4.298641773830166,0,0,0
No preference update,Equal-total shadow,2002,2013-06-07,9,3.9075325178119806,2.0503501011635943,1.8571824166483861,-4.219449186127529,0,0,0
No preference update,No feedback,2002,2013-06-08,9,3.946917522012434,2.07194876272169,1.8749687592907447,-4.560609905300236,0,0,0
No preference update,ECF,2002,2013-06-08,9,3.9696065934326814,2.1022202438581994,1.8673863495744825,-4.530629885145709,4,0,0
No preference update,Same update without qualification,2002,2013-06-08,9,3.367801082717424,2.0060529543949843,1.3617481283224397,-4.625784194931116,0,0,0
No preference update,Equal-total shadow,2002,2013-06-08,9,3.9469260165373004,2.0719493524620582,1.8749766640752417,-4.560609315716907,0,0,0
No preference update,No feedback,2002,2013-06-09,9,3.7805686080626457,2.5798389068163083,1.2007297012463376,-4.033322907408566,0,0,0
No preference update,ECF,2002,2013-06-09,9,3.768874508800514,2.5764134025971193,1.192461106203395,-4.0366594096267825,4,0,0
No preference update,Same update without qualification,2002,2013-06-09,9,3.5228649070163347,2.544493603850029,0.9783713031663057,-4.068321927497195,0,0,0
No preference update,Equal-total shadow,2002,2013-06-09,9,3.7805530019054645,2.579824896480478,1.200728105424986,-4.033336767259845,0,0,0
No preference update,No feedback,2002,2013-06-10,9,3.668303752205117,2.316474801645269,1.3518289505598484,-4.919740427826403,0,0,0
No preference update,ECF,2002,2013-06-10,9,3.8078235871426735,2.334183315362325,1.4736402717803485,-4.902260326374269,5,0,0
No preference update,Same update without qualification,2002,2013-06-10,9,3.399042283910369,2.229218214227975,1.169824069682394,-5.005996446686182,0,0,0
No preference update,Equal-total shadow,2002,2013-06-10,9,3.668298861684044,2.316472754341775,1.3518261073422695,-4.919742436679973,0,0,0
No preference update,No feedback,2002,2013-06-11,9,3.671305468078436,2.5538892867983924,1.1174161812800436,-3.937201031478878,0,0,0
No preference update,ECF,2002,2013-06-11,9,3.6548246107799267,2.5411452186470176,1.1136793921329096,-3.9496671402603623,4,0,0
No preference update,Same update without qualification,2002,2013-06-11,9,3.467481164607504,2.494290949703892,0.9731902149036119,-3.995995441796858,0,0,0
No preference update,Equal-total shadow,2002,2013-06-11,9,3.6713000581752495,2.553884782197726,1.1174152759775233,-3.9372054968134607,0,0,0
No preference update,No feedback,2002,2013-06-12,9,3.5318747254720466,1.2664802820811503,2.2653944433908966,-6.1944790920742525,0,0,0
No preference update,ECF,2002,2013-06-12,9,3.7439262602547925,1.432912054178023,2.3110142060767696,-6.029424102790761,8,0,0
No preference update,Same update without qualification,2002,2013-06-12,9,3.249219919440544,1.3612046378815854,1.8880152815589584,-6.1009612155306945,0,0,0
No preference update,Equal-total shadow,2002,2013-06-12,9,3.5318791803442715,1.2664837210791582,2.2653954592651133,-6.194475714416398,0,0,0
No preference update,No feedback,2002,2013-06-13,9,3.8985402676624523,2.6779000153227956,1.2206402523396562,-4.1282320496685045,0,0,0
No preference update,ECF,2002,2013-06-13,9,3.8929576956617775,2.6813346315590514,1.2116230641027257,-4.124835439869559,6,0,0
No preference update,Same update without qualification,2002,2013-06-13,9,3.588428554577475,2.6257292205228517,0.9626993340546233,-4.179874709432284,0,0,0
No preference update,Equal-total shadow,2002,2013-06-13,9,3.898523004473665,2.6778855261681813,1.2206374783054832,-4.128246349658628,0,0,0
No preference update,No feedback,2002,2013-06-14,9,3.3616009722033624,2.406213275208871,0.9553876969944913,-4.531579253258303,0,0,0
No preference update,ECF,2002,2013-06-14,9,3.3349088571528402,2.3757596678535777,0.9591491892992623,-4.561692327202215,6,0,0
No preference update,Same update without qualification,2002,2013-06-14,9,3.2538086553972216,2.375025860614131,0.8787827947830905,-4.562665317466472,0,0,0
No preference update,Equal-total shadow,2002,2013-06-14,9,3.361622538011185,2.406232048987096,0.9553904890240892,-4.531560707816379,0,0,0
No preference update,No feedback,2002,2013-06-15,9,3.7205766230276454,2.30212408957749,1.4184525334501554,-4.850593827069398,0,0,0
No preference update,ECF,2002,2013-06-15,9,3.874645413608009,2.327827212632819,1.54681820097519,-4.825025007127891,5,0,0
No preference update,Same update without qualification,2002,2013-06-15,9,3.55328014038643,2.1662983055836045,1.3869818348028256,-4.984955332506494,0,0,0
No preference update,Equal-total shadow,2002,2013-06-15,9,3.7205876978785546,2.302135296827953,1.4184524010506019,-4.850582700031306,0,0,0
No preference update,No feedback,2002,2013-06-16,9,3.815889172632944,2.6255560942745073,1.1903330783584365,-4.89814017167588,0,0,0
No preference update,ECF,2002,2013-06-16,9,3.7577700587200282,2.576887087510025,1.1808829712100035,-4.946041948479463,8,0,0
No preference update,Same update without qualification,2002,2013-06-16,9,3.4526349593450396,2.4743613059954104,0.9782736533496292,-5.047756148150384,0,0,0
No preference update,Equal-total shadow,2002,2013-06-16,9,3.8158953906994437,2.6255621784114505,1.190333212287993,-4.898134176960953,0,0,0
No preference update,No feedback,2002,2013-06-17,9,3.4381559026725115,2.3290933955119693,1.109062507160542,-5.3080215471611085,0,0,0
No preference update,ECF,2002,2013-06-17,9,3.5261474989888906,2.3807554365327284,1.1453920624561627,-5.256806703467501,6,0,0
No preference update,Same update without qualification,2002,2013-06-17,9,3.301748133837828,2.328635129353761,0.9731130044840669,-5.308622510266691,0,0,0
No preference update,Equal-total shadow,2002,2013-06-17,9,3.4381637604646924,2.329100344501277,1.109063415963416,-5.308014635661565,0,0,0
No preference update,No feedback,2002,2013-06-18,9,3.5314548490460904,2.4125621468163954,1.118892702229695,-5.352398306200113,0,0,0
No preference update,ECF,2002,2013-06-18,9,3.5310884650228673,2.414869433727808,1.1162190312950593,-5.350061999942367,6,0,0
No preference update,Same update without qualification,2002,2013-06-18,9,3.341109258437786,2.4116483360974477,0.9294609223403385,-5.353681482059763,0,0,0
No preference update,Equal-total shadow,2002,2013-06-18,9,3.531447384069569,2.4125539514489054,1.1188934326206634,-5.352406439940416,0,0,0
No preference update,No feedback,2002,2013-06-19,9,3.53195214664898,2.2765660760150874,1.2553860706338928,-5.808012132814747,0,0,0
No preference update,ECF,2002,2013-06-19,9,3.832744477463702,2.542620699201659,1.2901237782620432,-5.544587810783703,10,0,0
No preference update,Same update without qualification,2002,2013-06-19,9,3.7958096805916512,2.673978605203162,1.1218310753884886,-5.415100213256049,0,0,0
No preference update,Equal-total shadow,2002,2013-06-19,9,3.531967970381529,2.276575729461453,1.2553922409200768,-5.808002564759223,0,0,0
No preference update,No feedback,2002,2013-06-23,10,3.5978780506837515,1.5072429068855313,2.0906351437982202,-7.825392466406399,0,0,0
No preference update,ECF,2002,2013-06-23,10,3.791188025150891,1.6527136426561144,2.1384743824947767,-7.68103029676159,11,0,0
No preference update,Same update without qualification,2002,2013-06-23,10,3.0459533707054227,1.6532498759690468,1.3927034947363761,-7.680616848914327,0,0,0
No preference update,Equal-total shadow,2002,2013-06-23,10,3.5978804582627566,1.5072469982919356,2.090633459970821,-7.825388468770114,0,0,0
No preference update,No feedback,2002,2013-06-24,10,3.8794446782413448,2.302468483422847,1.5769761948184975,-6.083455084946298,0,0,0
No preference update,ECF,2002,2013-06-24,10,3.8621881113019314,2.334396227230865,1.5277918840710658,-6.051951555357283,7,0,0
No preference update,Same update without qualification,2002,2013-06-24,10,3.38927869586964,2.167337448810548,1.2219412470590914,-6.217348252023215,0,0,0
No preference update,Equal-total shadow,2002,2013-06-24,10,3.8794621935904123,2.302477867259801,1.5769843263306111,-6.083445856288425,0,0,0
No preference update,No feedback,2002,2013-06-25,10,3.5824630776142796,1.8820106268483072,1.7004524507659724,-6.803453010329294,0,0,0
No preference update,ECF,2002,2013-06-25,10,3.5491937452797346,1.8790534969595778,1.6701402483201568,-6.806351311718173,4,0,0
No preference update,Same update without qualification,2002,2013-06-25,10,2.920545784614825,1.7518654624698484,1.1686803221449762,-6.93278732035608,0,0,0
No preference update,Equal-total shadow,2002,2013-06-25,10,3.5824621272614214,1.8820089427740023,1.700453184487419,-6.803454689547065,0,0,0
No preference update,No feedback,2002,2013-06-26,10,3.6633312211446856,2.227307041785781,1.4360241793589041,-5.3501437177002735,0,0,0
No preference update,ECF,2002,2013-06-26,10,3.6402036919625065,2.194186930228762,1.4460167617337438,-5.382830704626735,8,0,0
No preference update,Same update without qualification,2002,2013-06-26,10,3.337301610880758,2.142526995724663,1.1947746151560945,-5.433935237392929,0,0,0
No preference update,Equal-total shadow,2002,2013-06-26,10,3.6633100119783593,2.2272946719817566,1.4360153399966027,-5.350155941392907,0,0,0
No preference update,No feedback,2002,2013-06-27,10,3.4707888589962166,1.7124901392243805,1.7582987197718363,-5.8742377473504,0,0,0
No preference update,ECF,2002,2013-06-27,10,3.5669369635746686,1.761741223452041,1.8051957401226275,-5.825370769890055,5,0,0
No preference update,Same update without qualification,2002,2013-06-27,10,2.855045160769615,1.6650216723417715,1.190023488427844,-5.921768985983534,0,0,0
No preference update,Equal-total shadow,2002,2013-06-27,10,3.4707894849385403,1.7124918225084282,1.758297662430112,-5.874236068362411,0,0,0
No preference update,No feedback,2003,2013-01-02,1,4.324610992457604,3.702815091029582,0.6217959014280227,-1.136826237937066,0,0,0
